id,mean_semantic_sim,max_sim,min_sim,std_sim,range_sim,mean_jaccard_sim,std_jaccard_sim,mean_entity_overlap,max_entity_overlap,mean_inter_semantic_sim,std_inter_semantic_sim,PPL_Stem,PPL_Option_Mean,PPL_Gap,PPL_Range,is_Why,is_How,is_When,is_Compare,is_Negation,Bloom_Label
11,0.8809393048286438,0.8949002027511597,0.8671737313270569,0.0113201271742582,0.0277264714241027,0.0,0.0,0.0,0.0,0.8703696727752686,0.0055206632241606,42.964752197265625,195.7455883026123,152.78083610534668,414.9125289916992,0,0,0,0,0,Understand
12,0.8238309025764465,0.8469567894935608,0.777696967124939,0.0326216407120227,0.0692598223686218,0.0913419913419913,0.035981986779852,0.0,0.0,0.8471415042877197,0.0316707119345665,63.11506271362305,59.44642353057861,3.6686391830444336,35.417598724365234,0,0,0,0,1,Understand
13,0.891751766204834,0.926578164100647,0.8690537214279175,0.0250011850148439,0.0575244426727294,0.3333333333333333,0.0,0.0,0.0,0.8580212593078613,0.0175198931246995,26.672719955444336,66.13229465484619,39.459574699401855,54.430641174316406,0,0,0,0,0,Remember
14,0.7931120991706848,0.82588791847229,0.7627020478248596,0.02584969997406,0.0631858706474304,0.3395493395493396,0.0914619360967344,0.0,0.0,0.7605406641960144,0.0325631499290466,47.810646057128906,30.32626819610596,17.48437786102295,19.44872665405273,0,0,0,0,0,Analyze
15,0.7867857813835144,0.8261708617210388,0.7287896871566772,0.0418771915137767,0.0973811745643615,0.2519607843137255,0.142807840121989,0.0,0.0,0.8610081076622009,0.0152415875345468,33.812686920166016,46.82393455505371,13.011247634887695,30.183013916015625,0,0,0,0,0,Understand
16,0.8931129574775696,0.9338195323944092,0.8546000719070435,0.0323783867061138,0.0792194604873657,0.2962962962962963,0.0523782800878924,0.0,0.0,0.8507957458496094,0.0252899695187807,25.84926986694336,70.6208381652832,44.77156829833984,54.430641174316406,0,0,0,0,0,Remember
18,0.8834277987480164,0.8944975137710571,0.876572847366333,0.0079013332724571,0.0179246664047241,0.0,0.0,0.0,0.0,0.9231616854667664,0.0118786767125129,41.55818176269531,691.1371154785156,649.5789337158203,1444.8005676269531,0,0,0,0,1,Remember
19,0.7965968251228333,0.8231188058853149,0.7527904510498047,0.0312045309692621,0.0703283548355102,0.3222222222222222,0.0157134840263677,0.0,0.0,0.8160197138786316,0.004045502282679,24.49089241027832,63.953426361083984,39.462533950805664,59.423095703125,0,0,0,0,1,Remember
20,0.7244661450386047,0.7871004939079285,0.6702454090118408,0.0480754189193248,0.1168550848960876,0.0,0.0,0.0,0.0,0.7780531048774719,0.0179865304380655,32.30495071411133,42.911126136779785,10.606175422668455,43.34560394287109,0,0,0,0,0,Understand
21,0.9813544750213624,0.9813544750213624,0.9813544750213624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56242561340332,1902.5765075683596,1873.014081954956,3230.844055175781,0,0,0,0,1,Apply
22,0.8738242983818054,0.8907712697982788,0.8404732346534729,0.0235838051885366,0.0502980351448059,0.0,0.0,0.0,0.0,0.8643279075622559,0.0199886448681354,22.343324661254883,324.47150325775146,302.1281785964966,1090.111228942871,0,0,0,0,0,Apply
23,0.9097115397453308,0.946195125579834,0.8690981864929199,0.0316098667681217,0.077096939086914,0.0555555555555555,0.0785674201318386,0.0,0.0,0.8641092777252197,0.033530618995428,63.66770553588867,237.6201019287109,173.9523963928223,391.34576416015625,0,0,0,0,0,Remember
24,0.7004058957099915,0.705376148223877,0.6926581859588623,0.005551126319915,0.0127179622650146,0.0,0.0,0.0,0.0,0.8235940933227539,0.0122312242165207,43.785400390625,56.50843811035156,12.723037719726562,33.23105239868164,0,0,0,0,0,Understand
25,0.5802898406982422,0.5913232564926147,0.5615307092666626,0.0133332656696438,0.0297925472259521,0.0128205128205128,0.0181309431073473,0.0,0.0,0.8117666244506836,0.0191378947347402,50.70055770874024,42.89008808135986,7.810469627380371,50.36824417114258,0,0,0,0,0,Understand
26,0.8221931457519531,0.8413554430007935,0.8026900291442871,0.0157869271934032,0.0386654138565063,0.0,0.0,0.0,0.0,0.8580772280693054,0.0240246597677469,46.803836822509766,88.37474393844604,41.57090711593628,178.26431846618652,0,0,0,0,0,Remember
27,0.8037534356117249,0.8667565584182739,0.7087062001228333,0.0683866366744041,0.1580503582954406,0.0,0.0,0.0,0.0,0.8050910830497742,0.0308570265769958,20.00297164916992,44.50697708129883,24.504005432128903,49.52202606201172,0,0,0,0,0,Understand
28,0.789156436920166,0.8344133496284485,0.7031834125518799,0.0608203932642936,0.1312299370765686,0.0606060606060606,0.0428549564355483,0.0,0.0,0.7348435521125793,0.0509315282106399,43.785400390625,56.50843811035156,12.723037719726562,33.23105239868164,0,0,0,0,0,Understand
29,0.9002634882926941,0.946195125579834,0.843170702457428,0.0427935905754566,0.103024423122406,0.0555555555555555,0.0785674201318386,0.0,0.0,0.8735573291778564,0.0312308426946401,63.66770553588867,237.6201019287109,173.9523963928223,391.34576416015625,0,0,0,0,0,Remember
30,0.8113418221473694,0.8429886102676392,0.7892558574676514,0.0229544192552566,0.0537327527999877,0.2397186147186147,0.0263137653635706,0.0,0.0,0.8493226170539856,0.0335729606449604,32.63546371459961,33.28653144836426,0.6510677337646484,12.614322662353516,0,0,0,0,0,Remember
31,0.851463794708252,0.8753659725189209,0.8363844156265259,0.0170932970941066,0.038981556892395,0.0,0.0,0.0,0.0,0.8057271838188171,0.0225685108453035,46.803836822509766,96.56425189971924,49.76041507720947,72.0490608215332,0,0,0,0,0,Remember
32,0.8738242983818054,0.8907712697982788,0.8404732346534729,0.0235838051885366,0.0502980351448059,0.0,0.0,0.0,0.0,0.8643279075622559,0.0199886448681354,22.343324661254883,324.47150325775146,302.1281785964966,1090.111228942871,0,0,0,0,0,Apply
33,0.8001429438591003,0.8361550569534302,0.7606441974639893,0.0309256128966808,0.0755108594894409,0.0271604938271604,0.0194419947506464,0.0,0.0,0.7882797122001648,0.0086665963754057,77.90403747558594,30.39482450485229,47.50921297073364,31.944040298461918,0,0,0,0,0,Remember
34,0.882793128490448,0.8969199061393738,0.87204909324646,0.0104314247146248,0.0248708128929138,0.0,0.0,0.0,0.0,0.90209698677063,0.0199097543954849,22.41867446899414,243.06796836853027,220.64929389953613,363.77274322509766,0,0,0,0,0,Remember
35,0.8661556243896484,0.8784093260765076,0.8518829345703125,0.0109230410307645,0.026526391506195,0.2962962962962963,0.0523782800878924,0.0,0.0,0.898414134979248,0.0215850286185741,25.84926986694336,72.01668167114258,46.16741180419922,64.90755462646484,0,0,0,0,0,Remember
36,0.7835294604301453,0.7926024198532104,0.7746599912643433,0.0073263812810182,0.0179424285888671,0.1333333333333333,0.1440164599646191,0.0,0.0,0.8135756850242615,0.0122333765029907,31.159839630126957,56.57580327987671,25.41596364974976,75.19124031066895,0,0,0,0,1,Remember
37,0.8557181358337402,0.8850228190422058,0.8403055667877197,0.020730834454298,0.044717252254486,0.0,0.0,0.0,0.0,0.8335144519805908,0.0590328909456729,38.67317199707031,207.02759075164795,168.35441875457764,554.2320137023926,0,0,0,0,0,Remember
38,0.8188889622688293,0.8263744115829468,0.8069369792938232,0.0085407113656401,0.0194374322891235,0.1055900621118012,0.0757322615245212,0.0,0.0,0.8310194611549377,0.0178860481828451,34.628936767578125,41.97111892700195,7.342182159423828,17.65862274169922,0,0,0,0,0,Understand
39,0.7194281220436096,0.8017725944519043,0.5615307092666626,0.1116847619414329,0.2402418851852417,0.0128205128205128,0.0181309431073473,0.0,0.0,0.6726283431053162,0.1173293963074684,50.70055770874024,42.89008808135986,7.810469627380371,50.36824417114258,0,0,0,0,0,Understand
41,0.7734763026237488,0.840035617351532,0.7055243253707886,0.0549228340387344,0.1345112919807434,0.0999999999999999,0.1414213562373095,0.0,0.0,0.781076192855835,0.0211489275097847,20.775775909423828,91.37757396697998,70.60179805755615,134.58849716186523,0,0,0,0,0,Understand
42,0.8718169331550598,0.8762626647949219,0.8675249218940735,0.0035688215866684,0.0087377429008483,0.1931818181818182,0.1917280414370267,0.0,0.0,0.8706057667732239,0.0189884547144174,23.682729721069336,99.19833946228027,75.51560974121094,164.22011947631836,0,0,0,0,0,Remember
43,0.7618086338043213,0.803481936454773,0.7160525918006897,0.035809438675642,0.0874293446540832,0.0277777777777777,0.0392837100659193,0.0,0.0,0.7407107353210449,0.0506524071097373,32.30495071411133,42.911126136779785,10.606175422668455,43.34560394287109,0,0,0,0,0,Understand
44,0.7951944470405579,0.8213080167770386,0.7527904510498047,0.0302511565387249,0.0685175657272338,0.3222222222222222,0.0157134840263677,0.0,0.0,0.817422091960907,0.004067663103342,24.49089241027832,63.953426361083984,39.462533950805664,59.423095703125,0,0,0,0,1,Remember
45,0.8379012942314148,0.8599948883056641,0.8257501125335693,0.0156485196202993,0.0342447757720947,0.0,0.0,0.0,0.0,0.843691349029541,0.032556228339672,45.67400741577149,59.52574682235718,13.851739406585692,83.87801933288574,0,0,0,0,0,Remember
46,0.8793211579322815,0.8969233632087708,0.8526716828346252,0.0191649626940488,0.0442516803741455,0.1139070442992011,0.0311092412680319,0.0,0.0,0.8787177205085754,0.0274616498500108,33.83424377441406,51.60729217529297,17.773048400878906,51.75847244262695,0,0,0,0,0,Remember
47,0.961322784423828,0.9752277135849,0.9518380165100098,0.0100473333150148,0.0233896970748901,0.0,0.0,0.0,0.0,0.9524170756340028,0.0020221043378114,17.446044921875,234.0828161239624,216.6367712020874,594.3728294372559,0,0,0,0,1,Analyze
48,0.9746975302696228,0.989810347557068,0.9641513824462892,0.0109616611152887,0.0256589651107788,0.0555555555555555,0.0785674201318386,0.0,0.0,0.961317539215088,0.0052140341140329,17.446044921875,231.3091378211975,213.8630928993225,607.325174331665,0,0,0,0,1,Remember
49,0.9155293107032776,0.9397586584091188,0.9020828008651732,0.0171671994030475,0.0376758575439453,0.1526315789473684,0.0037216146378239,0.0,0.0,0.9004745483398438,0.01679402962327,17.446044921875,44.53250694274902,27.086462020874023,11.943626403808594,0,0,0,0,1,Remember
50,0.9321029782295228,0.9453036785125732,0.9221599102020264,0.0097251366823911,0.0231437683105468,0.0,0.0,0.0,0.0,0.931042492389679,0.0107382433488965,17.446044921875,78.55324077606201,61.10719585418701,112.30938720703124,0,0,0,1,1,Understand
51,0.955247700214386,0.9588282108306884,0.9512662887573242,0.00310013233684,0.0075619220733642,0.0,0.0,0.0,0.0,0.9680578112602234,0.006535758730024,17.446044921875,557.0509986877441,539.6049537658691,1286.564826965332,0,0,0,0,1,Understand
52,0.9806267619132996,0.9818258881568908,0.9790594577789308,0.0011589956702664,0.0027664303779602,0.0,0.0,0.0,0.0,0.9824767112731934,0.0048396550118923,16.061504364013672,75.62997198104858,59.56846761703491,94.6186466217041,0,0,0,0,1,Understand
53,0.9777040481567384,0.9839608073234558,0.9744551181793212,0.0044252783991396,0.0095056891441345,0.0303030303030303,0.0428549564355483,0.0,0.0,0.9712339043617249,0.00276815216057,16.061504364013672,159.7426118850708,143.68110752105713,388.2255668640137,0,0,0,0,1,Understand
54,0.9711188673973083,0.9739696979522704,0.968516767024994,0.0022330910433083,0.0054529309272766,0.0,0.0,0.0,0.0,0.975347340106964,0.0044491002336144,16.061504364013672,56.292816162109375,40.2313117980957,67.71522521972656,0,0,0,0,1,Remember
55,0.9863623976707458,0.9881718158721924,0.984189510345459,0.0016459502512589,0.0039823055267333,0.1888888888888888,0.0157134840263677,0.0,0.0,0.9874240756034852,0.0016109298449009,16.061504364013672,360.3704948425293,344.3089904785156,350.1595916748047,0,0,0,0,1,Understand
56,0.9657565951347352,0.967621088027954,0.9629180431365968,0.0020397934131324,0.0047030448913574,0.0277777777777777,0.0392837100659193,0.0,0.0,0.97091144323349,0.0072710081003606,16.061504364013672,33.195929527282715,17.134425163269043,11.615501403808594,0,0,0,0,1,Understand
62,0.9097115397453308,0.946195125579834,0.8690981864929199,0.0316098667681217,0.077096939086914,0.0555555555555555,0.0785674201318386,0.0,0.0,0.8641092777252197,0.033530618995428,63.66770553588867,237.6201019287109,173.9523963928223,391.34576416015625,0,0,0,0,0,Remember
63,0.7004058957099915,0.705376148223877,0.6926581859588623,0.005551126319915,0.0127179622650146,0.0,0.0,0.0,0.0,0.8235940933227539,0.0122312242165207,43.785400390625,56.50843811035156,12.723037719726562,33.23105239868164,0,0,0,0,0,Understand
64,0.5802898406982422,0.5913232564926147,0.5615307092666626,0.0133332656696438,0.0297925472259521,0.0128205128205128,0.0181309431073473,0.0,0.0,0.8117666244506836,0.0191378947347402,50.70055770874024,42.89008808135986,7.810469627380371,50.36824417114258,0,0,0,0,0,Understand
65,0.8221931457519531,0.8413554430007935,0.8026900291442871,0.0157869271934032,0.0386654138565063,0.0,0.0,0.0,0.0,0.8580772280693054,0.0240246597677469,46.803836822509766,88.37474393844604,41.57090711593628,178.26431846618652,0,0,0,0,0,Remember
66,0.8037534356117249,0.8667565584182739,0.7087062001228333,0.0683866366744041,0.1580503582954406,0.0,0.0,0.0,0.0,0.8050910830497742,0.0308570265769958,20.00297164916992,44.50697708129883,24.504005432128903,49.52202606201172,0,0,0,0,0,Understand
67,0.7244661450386047,0.7871004939079285,0.6702454090118408,0.0480754189193248,0.1168550848960876,0.0,0.0,0.0,0.0,0.7780531048774719,0.0179865304380655,32.30495071411133,42.911126136779785,10.606175422668455,43.34560394287109,0,0,0,0,0,Understand
68,0.9813544750213624,0.9813544750213624,0.9813544750213624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56242561340332,1902.5765075683596,1873.014081954956,3230.844055175781,0,0,0,0,1,Apply
69,0.8738242983818054,0.8907712697982788,0.8404732346534729,0.0235838051885366,0.0502980351448059,0.0,0.0,0.0,0.0,0.8643279075622559,0.0199886448681354,22.343324661254883,324.47150325775146,302.1281785964966,1090.111228942871,0,0,0,0,0,Apply
70,0.8735786080360413,0.8971415758132935,0.8325308561325073,0.0291310306638479,0.0646107196807861,0.3333333333333333,0.0,0.0,0.0,0.8769252896308899,0.040539588779211,25.84926986694336,66.09752559661865,40.24825572967529,54.430641174316406,0,0,0,0,0,Remember
71,0.7835294604301453,0.7926024198532104,0.7746599912643433,0.0073263812810182,0.0179424285888671,0.1333333333333333,0.1440164599646191,0.0,0.0,0.8135756850242615,0.0122333765029907,31.159839630126957,56.57580327987671,25.41596364974976,75.19124031066895,0,0,0,0,1,Remember
72,0.8834277987480164,0.8944975137710571,0.876572847366333,0.0079013332724571,0.0179246664047241,0.0,0.0,0.0,0.0,0.9231616854667664,0.0118786767125129,41.55818176269531,691.1371154785156,649.5789337158203,1444.8005676269531,0,0,0,0,1,Remember
73,0.7965968251228333,0.8231188058853149,0.7527904510498047,0.0312045309692621,0.0703283548355102,0.3222222222222222,0.0157134840263677,0.0,0.0,0.8160197138786316,0.004045502282679,24.49089241027832,63.953426361083984,39.462533950805664,59.423095703125,0,0,0,0,1,Remember
74,0.8103049397468567,0.819007158279419,0.7971929907798767,0.0094357039779424,0.0218141674995422,0.0912755427841634,0.0172946036775029,0.0,0.0,0.8392894268035889,0.0391226969659328,27.94961166381836,31.979881286621094,4.030269622802734,26.88799285888672,0,0,0,0,1,Understand
75,0.9073367714881896,0.915452003479004,0.8915243148803711,0.0111824246123433,0.0239276885986328,0.3095238095238095,0.0841793787126842,0.0,0.0,0.9124395251274108,0.0201062522828578,35.08273696899414,66.18504905700684,31.10231208801269,58.70005798339844,0,0,0,0,1,Understand
76,0.9037299752235411,0.9314972758293152,0.889392614364624,0.0196379553526639,0.0421046614646911,0.3095238095238095,0.0841793787126842,0.0,0.0,0.8940566182136536,0.00810884591192,47.49344253540039,57.51478672027588,10.021344184875488,45.13548278808594,0,0,0,0,0,Analyze
77,0.9053821563720704,0.9247395992279052,0.8790554404258728,0.0192905683070421,0.0456841588020324,0.25,0.0,0.0,0.0,0.8987434506416321,0.0231228154152631,27.835264205932617,65.54106140136719,37.70579719543457,63.45125961303711,0,0,0,0,0,Understand
78,0.8988171219825745,0.9449913501739502,0.8637970685958862,0.0340728461742401,0.0811942815780639,0.25,0.0,0.0,0.0,0.889120876789093,0.0095777288079261,40.44723892211914,65.54962635040283,25.10238742828369,63.45125961303711,0,0,0,0,0,Understand
79,0.9268615245819092,0.9460419416427612,0.9050993323326112,0.016814149916172,0.0409426093101501,0.25,0.0,0.0,0.0,0.9196321368217468,0.020266493782401,25.369911193847656,64.60764598846436,39.2377347946167,52.34865188598633,0,0,0,0,0,Understand
80,0.9514734148979188,0.9776173830032348,0.9125018119812012,0.0280881747603416,0.0651155710220336,0.3095238095238095,0.0841793787126842,0.0,0.0,0.9420332312583924,0.0245503336191177,22.75958633422852,66.02440738677979,43.26482105255127,59.15851593017578,0,0,0,0,1,Understand
81,0.7632444500923157,0.7795935869216919,0.7393777370452881,0.0172571633011102,0.0402158498764038,0.0185185185185185,0.0261891400439462,0.0,0.0,0.7146994471549988,0.0398846939206123,40.54166030883789,37.28167390823364,3.259986400604248,44.06873512268066,0,0,0,0,1,Understand
84,0.6838185787200928,0.7489118576049805,0.6040563583374023,0.0600397735834121,0.1448554992675781,0.1882539682539682,0.0353480338505912,0.0,0.0,0.884581983089447,0.0444908589124679,45.90247344970703,53.58096694946289,7.678493499755859,41.51948165893555,0,0,0,0,0,Remember
85,0.7278760075569153,0.7998181581497192,0.660966157913208,0.0567976720631122,0.1388520002365112,0.1265432098765432,0.0895593711638698,0.0,0.0,0.6616247296333313,0.0904164463281631,46.122196197509766,42.61547756195069,3.506718635559082,48.02682876586914,0,0,0,0,0,Understand
86,0.8169506192207336,0.8764139413833618,0.7084673643112183,0.0768276825547218,0.1679465770721435,0.2522281639928699,0.0298008083730846,0.0,0.0,0.7880516052246094,0.0475246906280517,78.22774505615234,42.23512935638428,35.992615699768066,27.276752471923828,0,0,0,0,0,Remember
87,0.905240535736084,0.9348843097686768,0.8767416477203369,0.0237504430115222,0.0581426620483398,0.3095238095238095,0.0841793787126842,0.0,0.0,0.8857033848762512,0.0020820409990847,38.49386596679688,64.06597805023193,25.57211208343506,47.68629455566406,0,0,0,0,0,Understand
88,0.9005678296089172,0.9079692363739014,0.8876024484634399,0.0091985333710908,0.0203667879104614,0.3095238095238095,0.0841793787126842,0.0,0.0,0.927117645740509,0.0172603037208318,50.035682678222656,64.43825340270996,14.402570724487305,54.066741943359375,0,0,0,0,0,Understand
89,0.8814290165901184,0.8981953859329224,0.8628619313240051,0.0144809065386652,0.0353334546089172,0.3095238095238095,0.0841793787126842,0.0,0.0,0.905991554260254,0.0208164639770984,38.43372344970703,65.71149826049805,27.277774810791016,65.2635498046875,0,0,0,0,0,Understand
90,0.8106505274772644,0.8294960856437683,0.7753043174743652,0.025011857971549,0.054191768169403,0.1882539682539682,0.0353480338505912,0.0,0.0,0.8625872135162354,0.0362717360258102,38.553977966308594,53.58096694946289,15.026988983154297,41.51948165893555,0,0,0,0,0,Understand
91,0.7347009181976318,0.7998181581497192,0.6164819598197937,0.0837372094392776,0.1833361983299255,0.1306939123031077,0.0928386409999144,0.0,0.0,0.6547998189926147,0.0582384057343006,46.122196197509766,42.61547756195069,3.506718635559082,48.02682876586914,0,0,0,0,0,Understand
99,0.7541062235832214,0.8369544744491577,0.6698583364486694,0.0682238936424255,0.1670961380004882,0.1265432098765432,0.0895593711638698,0.0,0.0,0.6616247296333313,0.0904164463281631,46.122196197509766,41.58966636657715,4.532529830932617,48.02682876586914,0,0,0,0,0,Understand
100,0.8169506192207336,0.8764139413833618,0.7084673643112183,0.0768276825547218,0.1679465770721435,0.2522281639928699,0.0298008083730846,0.0,0.0,0.7880516052246094,0.0475246906280517,78.22774505615234,42.23512935638428,35.992615699768066,27.276752471923828,0,0,0,0,0,Remember
101,0.905240535736084,0.9348843097686768,0.8767416477203369,0.0237504430115222,0.0581426620483398,0.3095238095238095,0.0841793787126842,0.0,0.0,0.8857033848762512,0.0020820409990847,38.49386596679688,64.06597805023193,25.57211208343506,47.68629455566406,0,0,0,0,0,Understand
102,0.8814290165901184,0.8981953859329224,0.8628619313240051,0.0144809065386652,0.0353334546089172,0.3095238095238095,0.0841793787126842,0.0,0.0,0.905991554260254,0.0208164639770984,38.43372344970703,65.71149826049805,27.277774810791016,65.2635498046875,0,0,0,0,0,Understand
103,0.9053821563720704,0.9247395992279052,0.8790554404258728,0.0192905683070421,0.0456841588020324,0.25,0.0,0.0,0.0,0.8987434506416321,0.0231228154152631,27.835264205932617,65.54106140136719,37.70579719543457,63.45125961303711,0,0,0,0,0,Understand
104,0.8988171219825745,0.9449913501739502,0.8637970685958862,0.0340728461742401,0.0811942815780639,0.25,0.0,0.0,0.0,0.889120876789093,0.0095777288079261,40.44723892211914,65.54962635040283,25.10238742828369,63.45125961303711,0,0,0,0,0,Understand
105,0.938502311706543,0.9567270278930664,0.9188976883888244,0.015474559739232,0.0378293395042419,0.25,0.0,0.0,0.0,0.9310861229896544,0.017691196873784,25.11514663696289,64.60764598846436,39.492499351501465,52.34865188598633,0,0,0,0,0,Understand
106,0.9327807426452636,0.9345002770423888,0.930632472038269,0.001607853337191,0.0038678050041198,0.3095238095238095,0.0841793787126842,0.0,0.0,0.9622049927711488,0.0065584653057157,20.945219039916992,66.02440738677979,45.07918834686279,59.15851593017578,0,0,0,0,1,Understand
107,0.919941782951355,0.919941782951355,0.919941782951355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.924713134765625,1902.5765075683596,1864.6517944335935,3230.844055175781,0,0,0,0,1,Apply
108,0.8103049397468567,0.819007158279419,0.7971929907798767,0.0094357039779424,0.0218141674995422,0.0912755427841634,0.0172946036775029,0.0,0.0,0.8392894268035889,0.0391226969659328,27.94961166381836,31.979881286621094,4.030269622802734,26.88799285888672,0,0,0,0,1,Understand
109,0.8539388179779053,0.8825442790985107,0.8224081993103027,0.0246374290436506,0.060136079788208,0.1123188405797101,0.0179338676387892,0.0,0.0,0.8501495718955994,0.0314167402684688,30.31155776977539,28.132344722747803,2.179213047027588,8.98193359375,0,0,1,0,0,Understand
110,0.825087308883667,0.8353826999664307,0.8173635005950928,0.0075777159072458,0.0180191993713378,0.1619047619047619,0.1197124294283479,0.0,0.0,0.8776566982269287,0.0139682916924357,22.081321716308597,468.3576469421387,446.2763252258301,849.3648834228516,0,0,0,0,1,Remember
111,0.8529379963874817,0.8583246469497681,0.8472235202789307,0.004537939094007,0.0111011266708374,0.0,0.0,0.0,0.0,0.9250411987304688,0.0127859804779291,21.627384185791016,382.0311679840088,360.4037837982178,937.1687393188477,0,0,0,0,0,Analyze
112,0.8293970227241516,0.8451329469680786,0.817537784576416,0.0115943951532244,0.0275951623916625,0.2080808080808081,0.0991340941122044,0.0,0.0,0.8527407646179199,0.0310918372124433,15.25274658203125,256.4255771636963,241.17283058166504,318.47737884521484,0,0,0,0,0,Remember
113,0.9223670959472656,0.9429877996444702,0.9119024872779846,0.0145815694704651,0.0310853123664855,0.0,0.0,0.0,0.0,0.897287130355835,0.0119630442932248,19.936410903930664,689.2751846313477,669.338773727417,1091.7817993164062,0,0,0,0,1,Analyze
114,0.8127538561820984,0.8389727473258972,0.7820664644241333,0.0234457645565271,0.0569062829017639,0.218013468013468,0.0279937527749425,0.0,0.0,0.7846687436103821,0.0351037830114364,41.0971908569336,91.3603858947754,50.2631950378418,72.62187194824219,0,0,0,0,0,Understand
115,0.7917208075523376,0.8034037351608276,0.7824179530143738,0.0087311444804072,0.0209857821464538,0.1845238095238095,0.1799549578313211,0.0,0.0,0.8066111207008362,0.0273392423987388,29.058162689208984,31.15111541748047,2.0929527282714844,20.462343215942383,0,0,0,0,0,Remember
116,0.9578609466552734,0.9716619253158568,0.9389568567276,0.0138308173045516,0.0327050685882568,0.0,0.0,0.0,0.0,0.9445378184318542,0.011403564363718,25.5752067565918,216.6257076263428,191.05050086975095,466.5322036743164,0,0,0,0,1,Remember
117,0.8522586226463318,0.8726505637168884,0.8408557176589966,0.0144529147073626,0.0317948460578918,0.0,0.0,0.0,0.0,0.8136482834815979,0.0106544718146324,28.41573715209961,53.771589279174805,25.355852127075195,50.79433059692383,0,0,0,0,0,Analyze
118,0.909409523010254,0.9233853816986084,0.8853504061698914,0.017086436972022,0.038034975528717,0.0,0.0,0.0,0.0,0.8911275267601013,0.0208341851830482,26.967164993286133,408.3761043548584,381.40893936157227,957.8618850708008,0,0,0,0,1,Analyze
119,0.969035804271698,0.9823594689369202,0.9598500728607178,0.0096440073102712,0.0225093960762023,0.0,0.0,0.0,0.0,0.9533560872077942,0.0103695532307028,19.99343490600586,242.73365116119385,222.740216255188,636.2459297180176,0,0,0,0,1,Analyze
120,0.8501420617103577,0.869924783706665,0.8260312080383301,0.0181789491325616,0.0438935756683349,0.2453703703703703,0.2591765741162668,0.0,0.0,0.8531112670898438,0.0266010668128728,30.31155776977539,30.436758995056152,0.1252012252807617,20.04361724853516,0,0,1,0,0,Understand
